date,Depth,Variables,Values
2021-01-15T11:50:40Z,0.312,Salinity,33.98683134
2021-01-15T11:50:40Z,0.312,AbsPressure,104.912
2021-01-15T11:50:50Z,0.282,Temperature,28.98
2021-01-15T11:50:50Z,0.282,Salinity,33.99345543
2021-01-15T11:50:50Z,0.282,AbsPressure,104.602
2021-01-15T11:51:00Z,0.288,Temperature,28.99
2021-01-15T11:51:00Z,0.288,Salinity,33.97309653
2021-01-15T11:51:00Z,0.288,AbsPressure,104.671
2021-01-15T11:51:10Z,0.309,Temperature,28.99
2021-01-15T11:51:10Z,0.309,Salinity,33.94343598
2021-01-15T11:51:10Z,0.309,AbsPressure,104.878
2021-01-15T11:51:20Z,0.283,Temperature,28.99
2021-01-15T11:51:20Z,0.283,Salinity,33.94996681
2021-01-15T11:51:20Z,0.283,AbsPressure,104.619
2021-01-15T11:51:30Z,0.264,Temperature,28.98
2021-01-15T11:51:30Z,0.264,Salinity,33.96369697
2021-01-15T11:51:30Z,0.264,AbsPressure,104.43
2021-01-15T11:51:40Z,0.261,Temperature,28.99
2021-01-15T11:51:40Z,0.261,Salinity,33.97309793
2021-01-15T11:51:40Z,0.261,AbsPressure,104.395
2021-01-15T11:51:50Z,0.297,Temperature,28.98
2021-01-15T11:51:50Z,0.297,Salinity,33.95707485
2021-01-15T11:51:50Z,0.297,AbsPressure,104.757
2021-01-15T11:52:00Z,0.271,Temperature,28.94
2021-01-15T11:52:00Z,0.271,Salinity,33.99878548
2021-01-15T11:52:00Z,0.271,AbsPressure,104.499
2021-01-15T11:52:10Z,0.278,Temperature,28.95
2021-01-15T11:52:10Z,0.278,Salinity,33.96851669
2021-01-15T11:52:10Z,0.278,AbsPressure,104.567
2021-01-15T11:52:20Z,0.292,Temperature,28.95
2021-01-15T11:52:20Z,0.292,Salinity,33.95199637
2021-01-15T11:52:20Z,0.292,AbsPressure,104.705
2021-01-15T11:52:30Z,0.307,Temperature,28.95
2021-01-15T11:52:30Z,0.307,Salinity,33.92240795
2021-01-15T11:52:30Z,0.307,AbsPressure,104.86
2021-01-15T11:52:40Z,0.295,Temperature,28.95
2021-01-15T11:52:40Z,0.295,Salinity,33.9224083
2021-01-15T11:52:40Z,0.295,AbsPressure,104.74
2021-01-15T11:52:50Z,0.285,Temperature,28.95
2021-01-15T11:52:50Z,0.285,Salinity,33.95862368
2021-01-15T11:52:50Z,0.285,AbsPressure,104.636
2021-01-15T11:53:00Z,0.306,Temperature,28.97
2021-01-15T11:53:00Z,0.306,Salinity,33.96418678
2021-01-15T11:53:00Z,0.306,AbsPressure,104.843
2021-01-15T11:53:10Z,0.309,Temperature,28.98
2021-01-15T11:53:10Z,0.309,Salinity,33.94065757
2021-01-15T11:53:10Z,0.309,AbsPressure,104.878
2021-01-15T11:53:20Z,0.299,Temperature,28.98
2021-01-15T11:53:20Z,0.299,Salinity,33.90437499
2021-01-15T11:53:20Z,0.299,AbsPressure,104.774
2021-01-15T11:53:30Z,0.314,Temperature,28.95
2021-01-15T11:53:30Z,0.314,Salinity,33.94210517
2021-01-15T11:53:30Z,0.314,AbsPressure,104.929
2021-01-15T11:53:40Z,0.292,Temperature,28.98
2021-01-15T11:53:40Z,0.292,Salinity,33.94392438
2021-01-15T11:53:40Z,0.292,AbsPressure,104.705
2021-01-15T11:53:50Z,0.302,Temperature,28.99
2021-01-15T11:53:50Z,0.302,Salinity,33.9104294
2021-01-15T11:53:50Z,0.302,AbsPressure,104.809
2021-01-15T11:54:00Z,0.278,Temperature,28.98
2021-01-15T11:54:00Z,0.278,Salinity,33.93068089
2021-01-15T11:54:00Z,0.278,AbsPressure,104.567
2021-01-15T11:54:10Z,0.311,Temperature,28.99
2021-01-15T11:54:10Z,0.311,Salinity,33.9335562
2021-01-15T11:54:10Z,0.311,AbsPressure,104.895
2021-01-15T11:54:20Z,0.28,Temperature,28.99
2021-01-15T11:54:20Z,0.28,Salinity,33.92358028
2021-01-15T11:54:20Z,0.28,AbsPressure,104.585
2021-01-15T11:54:30Z,0.282,Temperature,28.97
2021-01-15T11:54:30Z,0.282,Salinity,33.96092325
2021-01-15T11:54:30Z,0.282,AbsPressure,104.602
2021-01-15T11:54:40Z,0.306,Temperature,28.97
2021-01-15T11:54:40Z,0.306,Salinity,33.9377861
2021-01-15T11:54:40Z,0.306,AbsPressure,104.843
2021-01-15T11:54:50Z,0.288,Temperature,28.97
2021-01-15T11:54:50Z,0.288,Salinity,33.90821042
2021-01-15T11:54:50Z,0.288,AbsPressure,104.671
2021-01-15T11:55:00Z,0.295,Temperature,28.98
2021-01-15T11:55:00Z,0.295,Salinity,33.9538155
2021-01-15T11:55:00Z,0.295,AbsPressure,104.74
2021-01-15T11:55:10Z,0.314,Temperature,28.97
2021-01-15T11:55:10Z,0.314,Salinity,33.94441056
2021-01-15T11:55:10Z,0.314,AbsPressure,104.929
2021-01-15T11:55:20Z,0.324,Temperature,28.98
2021-01-15T11:55:20Z,0.324,Salinity,33.91753102
2021-01-15T11:55:20Z,0.324,AbsPressure,105.033
2021-01-15T11:55:30Z,0.324,Temperature,28.98
2021-01-15T11:55:30Z,0.324,Salinity,33.914266
2021-01-15T11:55:30Z,0.324,AbsPressure,105.033
2021-01-15T11:55:40Z,0.276,Temperature,28.97
2021-01-15T11:55:40Z,0.276,Salinity,33.91474393
2021-01-15T11:55:40Z,0.276,AbsPressure,104.55
2021-01-15T11:55:50Z,0.29,Temperature,28.98
2021-01-15T11:55:50Z,0.29,Salinity,33.9142667
2021-01-15T11:55:50Z,0.29,AbsPressure,104.688
2021-01-15T11:56:00Z,0.301,Temperature,28.98
2021-01-15T11:56:00Z,0.301,Salinity,33.95708356
2021-01-15T11:56:00Z,0.301,AbsPressure,104.794
2021-01-15T11:56:10Z,0.314,Temperature,28.99
2021-01-15T11:56:10Z,0.314,Salinity,33.95659831
2021-01-15T11:56:10Z,0.314,AbsPressure,104.929
2021-01-15T11:56:20Z,0.314,Temperature,29
2021-01-15T11:56:20Z,0.314,Salinity,33.94287278
2021-01-15T11:56:20Z,0.314,AbsPressure,104.929
2021-01-15T11:56:30Z,0.308,Temperature,28.99
2021-01-15T11:56:30Z,0.308,Salinity,33.96648613
2021-01-15T11:56:30Z,0.308,AbsPressure,104.863
2021-01-15T11:56:40Z,0.318,Temperature,29
2021-01-15T11:56:40Z,0.318,Salinity,33.95284885
2021-01-15T11:56:40Z,0.318,AbsPressure,104.966
2021-01-15T11:56:50Z,0.283,Temperature,29
2021-01-15T11:56:50Z,0.283,Salinity,33.95937878
2021-01-15T11:56:50Z,0.283,AbsPressure,104.619
2021-01-15T11:57:00Z,0.344,Temperature,29
2021-01-15T11:57:00Z,0.344,Salinity,33.94287417
2021-01-15T11:57:00Z,0.344,AbsPressure,105.225
2021-01-15T11:57:10Z,0.311,Temperature,29
2021-01-15T11:57:10Z,0.311,Salinity,33.93634544
2021-01-15T11:57:10Z,0.311,AbsPressure,104.898
2021-01-15T11:57:20Z,0.323,Temperature,29.01
2021-01-15T11:57:20Z,0.323,Salinity,33.94239143
2021-01-15T11:57:20Z,0.323,AbsPressure,105.018
2021-01-15T11:57:30Z,0.314,Temperature,29
2021-01-15T11:57:30Z,0.314,Salinity,33.92972658
2021-01-15T11:57:30Z,0.314,AbsPressure,104.932
2021-01-15T11:57:40Z,0.318,Temperature,29
2021-01-15T11:57:40Z,0.318,Salinity,33.92310758
2021-01-15T11:57:40Z,0.318,AbsPressure,104.966
2021-01-15T11:57:50Z,0.289,Temperature,29.01
2021-01-15T11:57:50Z,0.289,Salinity,33.91274664
2021-01-15T11:57:50Z,0.289,AbsPressure,104.674
2021-01-15T11:58:00Z,0.301,Temperature,28.99
2021-01-15T11:58:00Z,0.301,Salinity,33.94345026
2021-01-15T11:58:00Z,0.301,AbsPressure,104.794
2021-01-15T11:58:10Z,0.261,Temperature,29
2021-01-15T11:58:10Z,0.261,Salinity,33.94287661
2021-01-15T11:58:10Z,0.261,AbsPressure,104.398
2021-01-15T11:58:20Z,0.311,Temperature,29
2021-01-15T11:58:20Z,0.311,Salinity,33.95938192
2021-01-15T11:58:20Z,0.311,AbsPressure,104.898
2021-01-15T11:58:30Z,0.366,Temperature,29
2021-01-15T11:58:30Z,0.366,Salinity,33.95938227
2021-01-15T11:58:30Z,0.366,AbsPressure,105.449
2021-01-15T11:58:40Z,0.313,Temperature,29
2021-01-15T11:58:40Z,0.313,Salinity,33.92646466
2021-01-15T11:58:40Z,0.313,AbsPressure,104.915
2021-01-15T11:58:50Z,0.342,Temperature,29
2021-01-15T11:58:50Z,0.342,Salinity,33.95938297
2021-01-15T11:58:50Z,0.342,AbsPressure,105.208
2021-01-15T11:59:00Z,0.326,Temperature,29
2021-01-15T11:59:00Z,0.326,Salinity,33.9660038
2021-01-15T11:59:00Z,0.326,AbsPressure,105.053
2021-01-15T11:59:10Z,0.314,Temperature,28.99
2021-01-15T11:59:10Z,0.314,Salinity,33.93356666
2021-01-15T11:59:10Z,0.314,AbsPressure,104.932
2021-01-15T11:59:20Z,0.266,Temperature,28.99
2021-01-15T11:59:20Z,0.266,Salinity,33.95660493
2021-01-15T11:59:20Z,0.266,AbsPressure,104.45
2021-01-15T11:59:30Z,0.301,Temperature,29
2021-01-15T11:59:30Z,0.301,Salinity,33.93961483
2021-01-15T11:59:30Z,0.301,AbsPressure,104.794
2021-01-15T11:59:40Z,0.287,Temperature,29.01
2021-01-15T11:59:40Z,0.287,Salinity,33.94239631
2021-01-15T11:59:40Z,0.287,AbsPressure,104.656
2021-01-15T11:59:50Z,0.323,Temperature,29.03
2021-01-15T11:59:50Z,0.323,Salinity,33.91170381
2021-01-15T11:59:50Z,0.323,AbsPressure,105.018
2021-01-15T12:00:00Z,0.32,Temperature,29.01
2021-01-15T12:00:00Z,0.32,Salinity,33.91601473
2021-01-15T12:00:00Z,0.32,AbsPressure,104.984
2021-01-15T12:00:10Z,0.313,Temperature,29.03
2021-01-15T12:00:10Z,0.313,Salinity,33.89521224
2021-01-15T12:00:10Z,0.313,AbsPressure,104.915
2021-01-15T12:00:20Z,0.342,Temperature,29.04
2021-01-15T12:00:20Z,0.342,Salinity,33.91784064
2021-01-15T12:00:20Z,0.342,AbsPressure,105.208
2021-01-15T12:00:30Z,0.33,Temperature,29.03
2021-01-15T12:00:30Z,0.33,Salinity,33.90518064
2021-01-15T12:00:30Z,0.33,AbsPressure,105.087
2021-01-15T12:00:40Z,0.311,Temperature,29.03
2021-01-15T12:00:40Z,0.311,Salinity,33.93807771
2021-01-15T12:00:40Z,0.311,AbsPressure,104.898
2021-01-15T12:00:50Z,0.306,Temperature,29.05
2021-01-15T12:00:50Z,0.306,Salinity,33.90739729
2021-01-15T12:00:50Z,0.306,AbsPressure,104.846
2021-01-15T12:01:00Z,0.284,Temperature,29.03
2021-01-15T12:01:00Z,0.284,Salinity,33.93481569
2021-01-15T12:01:00Z,0.284,AbsPressure,104.622
2021-01-15T12:01:10Z,0.335,Temperature,29.04
2021-01-15T12:01:10Z,0.335,Salinity,33.9673193
2021-01-15T12:01:10Z,0.335,AbsPressure,105.139
2021-01-15T12:01:20Z,0.309,Temperature,29.04
2021-01-15T12:01:20Z,0.309,Salinity,33.93759587
2021-01-15T12:01:20Z,0.309,AbsPressure,104.88
2021-01-15T12:01:30Z,0.287,Temperature,29.04
2021-01-15T12:01:30Z,0.287,Salinity,33.9112289
2021-01-15T12:01:30Z,0.287,AbsPressure,104.656
2021-01-15T12:01:40Z,0.342,Temperature,29.06
2021-01-15T12:01:40Z,0.342,Salinity,33.91353262
2021-01-15T12:01:40Z,0.342,AbsPressure,105.208
2021-01-15T12:01:50Z,0.316,Temperature,29.06
2021-01-15T12:01:50Z,0.316,Salinity,33.9003099
2021-01-15T12:01:50Z,0.316,AbsPressure,104.949
2021-01-15T12:02:00Z,0.29,Temperature,29.08
2021-01-15T12:02:00Z,0.29,Salinity,33.89935616
2021-01-15T12:02:00Z,0.29,AbsPressure,104.691
2021-01-15T12:02:10Z,0.27,Temperature,29.06
2021-01-15T12:02:10Z,0.27,Salinity,33.90031059
2021-01-15T12:02:10Z,0.27,AbsPressure,104.484
2021-01-15T12:02:20Z,0.297,Temperature,29.08
2021-01-15T12:02:20Z,0.297,Salinity,33.89274806
2021-01-15T12:02:20Z,0.297,AbsPressure,104.76
2021-01-15T12:02:30Z,0.266,Temperature,29.06
2021-01-15T12:02:30Z,0.266,Salinity,33.92340691
2021-01-15T12:02:30Z,0.266,AbsPressure,104.45
2021-01-15T12:02:40Z,0.271,Temperature,29.09
2021-01-15T12:02:40Z,0.271,Salinity,33.89227272
2021-01-15T12:02:40Z,0.271,AbsPressure,104.501
2021-01-15T12:02:50Z,0.271,Temperature,29.1
2021-01-15T12:02:50Z,0.271,Salinity,33.90826795
2021-01-15T12:02:50Z,0.271,AbsPressure,104.501
2021-01-15T12:03:00Z,0.314,Temperature,29.1
2021-01-15T12:03:00Z,0.314,Salinity,33.86211638
2021-01-15T12:03:00Z,0.314,AbsPressure,104.932
2021-01-15T12:03:10Z,0.278,Temperature,29.1
2021-01-15T12:03:10Z,0.278,Salinity,33.87532782
2021-01-15T12:03:10Z,0.278,AbsPressure,104.57
2021-01-15T12:03:20Z,0.302,Temperature,29.12
2021-01-15T12:03:20Z,0.302,Salinity,33.87103459
2021-01-15T12:03:20Z,0.302,AbsPressure,104.811
2021-01-15T12:03:30Z,0.325,Temperature,29.12
2021-01-15T12:03:30Z,0.325,Salinity,33.84797014
2021-01-15T12:03:30Z,0.325,AbsPressure,105.038
2021-01-15T12:03:40Z,0.344,Temperature,29.11
2021-01-15T12:03:40Z,0.344,Salinity,33.84852953
2021-01-15T12:03:40Z,0.344,AbsPressure,105.225
2021-01-15T12:03:50Z,0.308,Temperature,29.1
2021-01-15T12:03:50Z,0.308,Salinity,33.88845063
2021-01-15T12:03:50Z,0.308,AbsPressure,104.863
2021-01-15T12:04:00Z,0.328,Temperature,29.11
2021-01-15T12:04:00Z,0.328,Salinity,33.88797528
2021-01-15T12:04:00Z,0.328,AbsPressure,105.073
2021-01-15T12:04:10Z,0.33,Temperature,29.08
2021-01-15T12:04:10Z,0.33,Salinity,33.89936068
2021-01-15T12:04:10Z,0.33,AbsPressure,105.09
2021-01-15T12:04:20Z,0.294,Temperature,29.09
2021-01-15T12:04:20Z,0.294,Salinity,33.86919654
2021-01-15T12:04:20Z,0.294,AbsPressure,104.728
2021-01-15T12:04:30Z,0.292,Temperature,29.08
2021-01-15T12:04:30Z,0.292,Salinity,33.90597038
2021-01-15T12:04:30Z,0.292,AbsPressure,104.711
2021-01-15T12:04:40Z,0.287,Temperature,29.08
2021-01-15T12:04:40Z,0.287,Salinity,33.90597073
2021-01-15T12:04:40Z,0.287,AbsPressure,104.659
2021-01-15T12:04:50Z,0.297,Temperature,29.08
2021-01-15T12:04:50Z,0.297,Salinity,33.88288574
2021-01-15T12:04:50Z,0.297,AbsPressure,104.762
2021-01-15T12:05:00Z,0.277,Temperature,29.06
2021-01-15T12:05:00Z,0.277,Salinity,33.90031651
2021-01-15T12:05:00Z,0.277,AbsPressure,104.556
2021-01-15T12:05:10Z,0.284,Temperature,29.06
2021-01-15T12:05:10Z,0.284,Salinity,33.90031686
2021-01-15T12:05:10Z,0.284,AbsPressure,104.625
2021-01-15T12:05:20Z,0.299,Temperature,29.1
2021-01-15T12:05:20Z,0.299,Salinity,33.88193819
2021-01-15T12:05:20Z,0.299,AbsPressure,104.78
2021-01-15T12:05:30Z,0.346,Temperature,29.04
2021-01-15T12:05:30Z,0.346,Salinity,33.95083476
2021-01-15T12:05:30Z,0.346,AbsPressure,105.245
2021-01-15T12:05:40Z,0.316,Temperature,29.09
2021-01-15T12:05:40Z,0.316,Salinity,33.89888656
2021-01-15T12:05:40Z,0.316,AbsPressure,104.952
2021-01-15T12:05:50Z,0.284,Temperature,29.09
2021-01-15T12:05:50Z,0.284,Salinity,33.91201217
2021-01-15T12:05:50Z,0.284,AbsPressure,104.625
2021-01-15T12:06:00Z,0.255,Temperature,29.03
2021-01-15T12:06:00Z,0.255,Salinity,33.94470506
2021-01-15T12:06:00Z,0.255,AbsPressure,104.332
2021-01-15T12:06:10Z,0.27,Temperature,29.09
2021-01-15T12:06:10Z,0.27,Salinity,33.93183807
2021-01-15T12:06:10Z,0.27,AbsPressure,104.487
2021-01-15T12:06:20Z,0.306,Temperature,29.08
2021-01-15T12:06:20Z,0.306,Salinity,33.955503
2021-01-15T12:06:20Z,0.306,AbsPressure,104.849
2021-01-15T12:06:30Z,0.299,Temperature,29.06
2021-01-15T12:06:30Z,0.299,Salinity,33.9267666
2021-01-15T12:06:30Z,0.299,AbsPressure,104.78
2021-01-15T12:06:40Z,0.284,Temperature,29.08
2021-01-15T12:06:40Z,0.284,Salinity,33.96211445
2021-01-15T12:06:40Z,0.284,AbsPressure,104.625
2021-01-15T12:06:50Z,0.287,Temperature,29.06
2021-01-15T12:06:50Z,0.287,Salinity,33.96309195
2021-01-15T12:06:50Z,0.287,AbsPressure,104.659
2021-01-15T12:07:00Z,0.311,Temperature,29.1
2021-01-15T12:07:00Z,0.311,Salinity,33.91488352
2021-01-15T12:07:00Z,0.311,AbsPressure,104.9
2021-01-15T12:07:10Z,0.359,Temperature,29.12
2021-01-15T12:07:10Z,0.359,Salinity,33.93038942
2021-01-15T12:07:10Z,0.359,AbsPressure,105.383
2021-01-15T12:07:20Z,0.352,Temperature,29.11
2021-01-15T12:07:20Z,0.352,Salinity,33.91440366
2021-01-15T12:07:20Z,0.352,AbsPressure,105.314
2021-01-15T12:07:30Z,0.342,Temperature,29.05
2021-01-15T12:07:30Z,0.342,Salinity,34.00327243
2021-01-15T12:07:30Z,0.342,AbsPressure,105.21
2021-01-15T12:07:40Z,0.32,Temperature,29.1
2021-01-15T12:07:40Z,0.32,Salinity,33.95118117
2021-01-15T12:07:40Z,0.32,AbsPressure,104.986
2021-01-15T12:07:50Z,0.327,Temperature,29.14
2021-01-15T12:07:50Z,0.327,Salinity,33.89315676
2021-01-15T12:07:50Z,0.327,AbsPressure,105.055
2021-01-15T12:08:00Z,0.315,Temperature,29.06
2021-01-15T12:08:00Z,0.315,Salinity,33.93329141
2021-01-15T12:08:00Z,0.315,AbsPressure,104.935
2021-01-15T12:08:10Z,0.316,Temperature,29.09
2021-01-15T12:08:10Z,0.316,Salinity,33.97484849
2021-01-15T12:08:10Z,0.316,AbsPressure,104.952
2021-01-15T12:08:20Z,0.309,Temperature,29.08
2021-01-15T12:08:20Z,0.309,Salinity,33.96872888
2021-01-15T12:08:20Z,0.309,AbsPressure,104.883
2021-01-15T12:08:30Z,0.311,Temperature,29.08
2021-01-15T12:08:30Z,0.311,Salinity,34.02497597
2021-01-15T12:08:30Z,0.311,AbsPressure,104.9
2021-01-15T12:08:40Z,0.313,Temperature,29
2021-01-15T12:08:40Z,0.313,Salinity,34.07533714
2021-01-15T12:08:40Z,0.313,AbsPressure,104.917
2021-01-15T12:08:50Z,0.308,Temperature,29.08
2021-01-15T12:08:50Z,0.308,Salinity,34.01836396
2021-01-15T12:08:50Z,0.308,AbsPressure,104.866
2021-01-15T12:09:00Z,0.309,Temperature,29.12
2021-01-15T12:09:00Z,0.309,Salinity,33.97337579
2021-01-15T12:09:00Z,0.309,AbsPressure,104.883
2021-01-15T12:09:10Z,0.318,Temperature,29.17
2021-01-15T12:09:10Z,0.318,Salinity,33.92137407
2021-01-15T12:09:10Z,0.318,AbsPressure,104.969
2021-01-15T12:09:20Z,0.289,Temperature,29.22
2021-01-15T12:09:20Z,0.289,Salinity,33.93882599
2021-01-15T12:09:20Z,0.289,AbsPressure,104.676
2021-01-15T12:09:30Z,0.292,Temperature,29.21
2021-01-15T12:09:30Z,0.292,Salinity,33.92937703
2021-01-15T12:09:30Z,0.292,AbsPressure,104.711
2021-01-15T12:09:40Z,0.327,Temperature,29.24
2021-01-15T12:09:40Z,0.327,Salinity,33.86861245
2021-01-15T12:09:40Z,0.327,AbsPressure,105.055
2021-01-15T12:09:50Z,0.296,Temperature,29.25
2021-01-15T12:09:50Z,0.296,Salinity,33.88465233
2021-01-15T12:09:50Z,0.296,AbsPressure,104.745
2021-01-15T12:10:00Z,0.284,Temperature,29.26
2021-01-15T12:10:00Z,0.284,Salinity,33.87091069
2021-01-15T12:10:00Z,0.284,AbsPressure,104.625
2021-01-15T12:10:10Z,0.323,Temperature,29.26
2021-01-15T12:10:10Z,0.323,Salinity,33.86766293
2021-01-15T12:10:10Z,0.323,AbsPressure,105.021
2021-01-15T12:10:20Z,0.303,Temperature,29.26
2021-01-15T12:10:20Z,0.303,Salinity,33.87424977
2021-01-15T12:10:20Z,0.303,AbsPressure,104.814
2021-01-15T12:10:30Z,0.322,Temperature,29.26
2021-01-15T12:10:30Z,0.322,Salinity,33.91052457
2021-01-15T12:10:30Z,0.322,AbsPressure,105.004
2021-01-15T12:10:40Z,0.296,Temperature,29.26
2021-01-15T12:10:40Z,0.296,Salinity,33.90068869
2021-01-15T12:10:40Z,0.296,AbsPressure,104.745
2021-01-15T12:10:50Z,0.346,Temperature,29.26
2021-01-15T12:10:50Z,0.346,Salinity,33.87758924
2021-01-15T12:10:50Z,0.346,AbsPressure,105.245
2021-01-15T12:11:00Z,0.292,Temperature,29.24
2021-01-15T12:11:00Z,0.292,Salinity,33.92142245
2021-01-15T12:11:00Z,0.292,AbsPressure,104.711
2021-01-15T12:11:10Z,0.297,Temperature,29.24
2021-01-15T12:11:10Z,0.297,Salinity,33.9049022
2021-01-15T12:11:10Z,0.297,AbsPressure,104.762
2021-01-15T12:11:20Z,0.291,Temperature,29.2
2021-01-15T12:11:20Z,0.291,Salinity,33.94974412
2021-01-15T12:11:20Z,0.291,AbsPressure,104.693
2021-01-15T12:11:30Z,0.33,Temperature,29.19
2021-01-15T12:11:30Z,0.33,Salinity,33.93369571
2021-01-15T12:11:30Z,0.33,AbsPressure,105.092
2021-01-15T12:11:40Z,0.298,Temperature,29.16
2021-01-15T12:11:40Z,0.298,Salinity,33.98805376
2021-01-15T12:11:40Z,0.298,AbsPressure,104.765
2021-01-15T12:11:50Z,0.299,Temperature,29.21
2021-01-15T12:11:50Z,0.299,Salinity,33.91953588
2021-01-15T12:11:50Z,0.299,AbsPressure,104.782
2021-01-15T12:12:00Z,0.298,Temperature,29.21
2021-01-15T12:12:00Z,0.298,Salinity,33.91953622
2021-01-15T12:12:00Z,0.298,AbsPressure,104.765
2021-01-15T12:12:10Z,0.317,Temperature,29.19
2021-01-15T12:12:10Z,0.317,Salinity,33.95683232
2021-01-15T12:12:10Z,0.317,AbsPressure,104.955
2021-01-15T12:12:20Z,0.303,Temperature,29.19
2021-01-15T12:12:20Z,0.303,Salinity,33.9237573
2021-01-15T12:12:20Z,0.303,AbsPressure,104.817
2021-01-15T12:12:30Z,0.31,Temperature,29.16
2021-01-15T12:12:30Z,0.31,Salinity,33.93841009
2021-01-15T12:12:30Z,0.31,AbsPressure,104.886
2021-01-15T12:12:40Z,0.325,Temperature,29.14
2021-01-15T12:12:40Z,0.325,Salinity,33.96579593
2021-01-15T12:12:40Z,0.325,AbsPressure,105.041
2021-01-15T12:12:50Z,0.311,Temperature,29.12
2021-01-15T12:12:50Z,0.311,Salinity,33.95682316
2021-01-15T12:12:50Z,0.311,AbsPressure,104.903
2021-01-15T12:13:00Z,0.306,Temperature,29.1
2021-01-15T12:13:00Z,0.306,Salinity,33.98758531
2021-01-15T12:13:00Z,0.306,AbsPressure,104.851
2021-01-15T12:13:10Z,0.32,Temperature,29.1
2021-01-15T12:13:10Z,0.32,Salinity,33.99419501
2021-01-15T12:13:10Z,0.32,AbsPressure,104.989
2021-01-15T12:13:20Z,0.313,Temperature,29.11
2021-01-15T12:13:20Z,0.313,Salinity,33.98048417
2021-01-15T12:13:20Z,0.313,AbsPressure,104.92
2021-01-15T12:13:30Z,0.32,Temperature,29.1
2021-01-15T12:13:30Z,0.32,Salinity,33.97101862
2021-01-15T12:13:30Z,0.32,AbsPressure,104.989
2021-01-15T12:13:40Z,0.296,Temperature,29.1
2021-01-15T12:13:40Z,0.296,Salinity,33.96115136
2021-01-15T12:13:40Z,0.296,AbsPressure,104.748
2021-01-15T12:13:50Z,0.318,Temperature,29.12
2021-01-15T12:13:50Z,0.318,Salinity,33.97999239
2021-01-15T12:13:50Z,0.318,AbsPressure,104.972
2021-01-15T12:14:00Z,0.332,Temperature,29.17
2021-01-15T12:14:00Z,0.332,Salinity,33.91153136
2021-01-15T12:14:00Z,0.332,AbsPressure,105.11
2021-01-15T12:14:10Z,0.33,Temperature,29.28
2021-01-15T12:14:10Z,0.33,Salinity,33.84696916
2021-01-15T12:14:10Z,0.33,AbsPressure,105.092
2021-01-15T12:14:20Z,0.332,Temperature,29.27
2021-01-15T12:14:20Z,0.332,Salinity,33.85402617
2021-01-15T12:14:20Z,0.332,AbsPressure,105.11
2021-01-15T12:14:30Z,0.322,Temperature,29.28
2021-01-15T12:14:30Z,0.322,Salinity,33.87664213
2021-01-15T12:14:30Z,0.322,AbsPressure,105.006
2021-01-15T12:14:40Z,0.303,Temperature,29.3
2021-01-15T12:14:40Z,0.303,Salinity,33.85594252
2021-01-15T12:14:40Z,0.303,AbsPressure,104.817
2021-01-15T12:14:50Z,0.318,Temperature,29.27
2021-01-15T12:14:50Z,0.318,Salinity,33.85068975
2021-01-15T12:14:50Z,0.318,AbsPressure,104.972
2021-01-15T12:15:00Z,0.337,Temperature,29.3
2021-01-15T12:15:00Z,0.337,Salinity,33.79663008
2021-01-15T12:15:00Z,0.337,AbsPressure,105.161
2021-01-15T12:15:10Z,0.322,Temperature,29.31
2021-01-15T12:15:10Z,0.322,Salinity,33.8159026
2021-01-15T12:15:10Z,0.322,AbsPressure,105.006
2021-01-15T12:15:20Z,0.317,Temperature,29.32
2021-01-15T12:15:20Z,0.317,Salinity,33.82534753
2021-01-15T12:15:20Z,0.317,AbsPressure,104.955
2021-01-15T12:15:30Z,0.377,Temperature,29.3
2021-01-15T12:15:30Z,0.377,Salinity,33.83944668
2021-01-15T12:15:30Z,0.377,AbsPressure,105.558
2021-01-15T12:15:40Z,0.305,Temperature,29.31
2021-01-15T12:15:40Z,0.305,Salinity,33.84889042
2021-01-15T12:15:40Z,0.305,AbsPressure,104.834
2021-01-15T12:15:50Z,0.342,Temperature,29.32
2021-01-15T12:15:50Z,0.342,Salinity,33.80561573
2021-01-15T12:15:50Z,0.342,AbsPressure,105.213
2021-01-15T12:16:00Z,0.341,Temperature,29.27
2021-01-15T12:16:00Z,0.341,Salinity,33.84086051
2021-01-15T12:16:00Z,0.341,AbsPressure,105.196
2021-01-15T12:16:10Z,0.313,Temperature,29.3
2021-01-15T12:16:10Z,0.313,Salinity,33.81312674
2021-01-15T12:16:10Z,0.313,AbsPressure,104.92
2021-01-15T12:16:20Z,0.318,Temperature,29.31
2021-01-15T12:16:20Z,0.318,Salinity,33.8126607
2021-01-15T12:16:20Z,0.318,AbsPressure,104.972
2021-01-15T12:16:30Z,0.313,Temperature,29.31
2021-01-15T12:16:30Z,0.313,Salinity,33.82248429
2021-01-15T12:16:30Z,0.313,AbsPressure,104.92
2021-01-15T12:16:40Z,0.342,Temperature,29.31
2021-01-15T12:16:40Z,0.342,Salinity,33.82906376
2021-01-15T12:16:40Z,0.342,AbsPressure,105.213
2021-01-15T12:16:50Z,0.293,Temperature,29.31
2021-01-15T12:16:50Z,0.293,Salinity,33.81266174
2021-01-15T12:16:50Z,0.293,AbsPressure,104.713
2021-01-15T12:17:00Z,0.317,Temperature,29.33
2021-01-15T12:17:00Z,0.317,Salinity,33.80515269
2021-01-15T12:17:00Z,0.317,AbsPressure,104.955
2021-01-15T12:17:10Z,0.317,Temperature,29.33
