timestamp,mean_date,Variables,Values
2021-01-15T11:10:00Z,2021-01-15T11:09:55Z,mean_salinity,33.665163203333336
2021-01-15T11:10:00Z,2021-01-15T11:09:55Z,mean_abs_pressure,104.56483333333334
2021-01-15T11:11:00Z,2021-01-15T11:10:55Z,mean_depth,0.2645
2021-01-15T11:11:00Z,2021-01-15T11:10:55Z,mean_temperature,29.105
2021-01-15T11:11:00Z,2021-01-15T11:10:55Z,mean_salinity,33.698996081666664
2021-01-15T11:11:00Z,2021-01-15T11:10:55Z,mean_abs_pressure,104.43266666666668
2021-01-15T11:12:00Z,2021-01-15T11:11:55Z,mean_depth,0.263
2021-01-15T11:12:00Z,2021-01-15T11:11:55Z,mean_temperature,29.09
2021-01-15T11:12:00Z,2021-01-15T11:11:55Z,mean_salinity,33.750953073333335
2021-01-15T11:12:00Z,2021-01-15T11:11:55Z,mean_abs_pressure,104.41566666666667
2021-01-15T11:13:00Z,2021-01-15T11:12:55Z,mean_depth,0.25066666666666665
2021-01-15T11:13:00Z,2021-01-15T11:12:55Z,mean_temperature,29.09
2021-01-15T11:13:00Z,2021-01-15T11:12:55Z,mean_salinity,33.749884535
2021-01-15T11:13:00Z,2021-01-15T11:12:55Z,mean_abs_pressure,104.28933333333333
2021-01-15T11:14:00Z,2021-01-15T11:13:55Z,mean_depth,0.26266666666666666
2021-01-15T11:14:00Z,2021-01-15T11:13:55Z,mean_temperature,29.066666666666666
2021-01-15T11:14:00Z,2021-01-15T11:13:55Z,mean_salinity,33.79365614666666
2021-01-15T11:14:00Z,2021-01-15T11:13:55Z,mean_abs_pressure,104.41266666666667
2021-01-15T11:15:00Z,2021-01-15T11:14:55Z,mean_depth,0.25783333333333336
2021-01-15T11:15:00Z,2021-01-15T11:14:55Z,mean_temperature,29.055
2021-01-15T11:15:00Z,2021-01-15T11:14:55Z,mean_salinity,33.79314854166667
2021-01-15T11:15:00Z,2021-01-15T11:14:55Z,mean_abs_pressure,104.364
2021-01-15T11:16:00Z,2021-01-15T11:15:55Z,mean_depth,0.259
2021-01-15T11:16:00Z,2021-01-15T11:15:55Z,mean_temperature,29.051666666666666
2021-01-15T11:16:00Z,2021-01-15T11:15:55Z,mean_salinity,33.791657586666666
2021-01-15T11:16:00Z,2021-01-15T11:15:55Z,mean_abs_pressure,104.3755
2021-01-15T11:17:00Z,2021-01-15T11:16:55Z,mean_depth,0.255
2021-01-15T11:17:00Z,2021-01-15T11:16:55Z,mean_temperature,29.03666666666667
2021-01-15T11:17:00Z,2021-01-15T11:16:55Z,mean_salinity,33.8082983
2021-01-15T11:17:00Z,2021-01-15T11:16:55Z,mean_abs_pressure,104.33533333333334
2021-01-15T11:18:00Z,2021-01-15T11:17:55Z,mean_depth,0.24666666666666667
2021-01-15T11:18:00Z,2021-01-15T11:17:55Z,mean_temperature,29.031666666666666
2021-01-15T11:18:00Z,2021-01-15T11:17:55Z,mean_salinity,33.81512710333334
2021-01-15T11:18:00Z,2021-01-15T11:17:55Z,mean_abs_pressure,104.25216666666667
2021-01-15T11:19:00Z,2021-01-15T11:18:55Z,mean_depth,0.2605
2021-01-15T11:19:00Z,2021-01-15T11:18:55Z,mean_temperature,28.995
2021-01-15T11:19:00Z,2021-01-15T11:18:55Z,mean_salinity,33.84376731
2021-01-15T11:19:00Z,2021-01-15T11:18:55Z,mean_abs_pressure,104.38966666666667
2021-01-15T11:20:00Z,2021-01-15T11:19:55Z,mean_depth,0.2643333333333333
2021-01-15T11:20:00Z,2021-01-15T11:19:55Z,mean_temperature,28.981666666666666
2021-01-15T11:20:00Z,2021-01-15T11:19:55Z,mean_salinity,33.84395297166667
2021-01-15T11:20:00Z,2021-01-15T11:19:55Z,mean_abs_pressure,104.42733333333334
2021-01-15T11:21:00Z,2021-01-15T11:20:55Z,mean_depth,0.255
2021-01-15T11:21:00Z,2021-01-15T11:20:55Z,mean_temperature,28.995
2021-01-15T11:21:00Z,2021-01-15T11:20:55Z,mean_salinity,33.855859519999996
2021-01-15T11:21:00Z,2021-01-15T11:20:55Z,mean_abs_pressure,104.33533333333334
2021-01-15T11:22:00Z,2021-01-15T11:21:55Z,mean_depth,0.2685
2021-01-15T11:22:00Z,2021-01-15T11:21:55Z,mean_temperature,29.006666666666668
2021-01-15T11:22:00Z,2021-01-15T11:21:55Z,mean_salinity,33.83335732333333
2021-01-15T11:22:00Z,2021-01-15T11:21:55Z,mean_abs_pressure,104.47016666666667
2021-01-15T11:23:00Z,2021-01-15T11:22:55Z,mean_depth,0.28533333333333333
2021-01-15T11:23:00Z,2021-01-15T11:22:55Z,mean_temperature,28.98
2021-01-15T11:23:00Z,2021-01-15T11:22:55Z,mean_salinity,33.83912429
2021-01-15T11:23:00Z,2021-01-15T11:22:55Z,mean_abs_pressure,104.63966666666667
2021-01-15T11:24:00Z,2021-01-15T11:23:55Z,mean_depth,0.27
2021-01-15T11:24:00Z,2021-01-15T11:23:55Z,mean_temperature,28.961666666666666
2021-01-15T11:24:00Z,2021-01-15T11:23:55Z,mean_salinity,33.85375035333333
2021-01-15T11:24:00Z,2021-01-15T11:23:55Z,mean_abs_pressure,104.48583333333333
2021-01-15T11:25:00Z,2021-01-15T11:24:55Z,mean_depth,0.266
2021-01-15T11:25:00Z,2021-01-15T11:24:55Z,mean_temperature,28.926666666666666
2021-01-15T11:25:00Z,2021-01-15T11:24:55Z,mean_salinity,33.88242025666667
2021-01-15T11:25:00Z,2021-01-15T11:24:55Z,mean_abs_pressure,104.444
2021-01-15T11:26:00Z,2021-01-15T11:25:55Z,mean_depth,0.293
2021-01-15T11:26:00Z,2021-01-15T11:25:55Z,mean_temperature,28.911666666666665
2021-01-15T11:26:00Z,2021-01-15T11:25:55Z,mean_salinity,33.870594151666666
2021-01-15T11:26:00Z,2021-01-15T11:25:55Z,mean_abs_pressure,104.717
2021-01-15T11:27:00Z,2021-01-15T11:26:55Z,mean_depth,0.28983333333333333
2021-01-15T11:27:00Z,2021-01-15T11:26:55Z,mean_temperature,28.901666666666667
2021-01-15T11:27:00Z,2021-01-15T11:26:55Z,mean_salinity,33.88923192833333
2021-01-15T11:27:00Z,2021-01-15T11:26:55Z,mean_abs_pressure,104.68533333333333
2021-01-15T11:28:00Z,2021-01-15T11:27:55Z,mean_depth,0.27083333333333337
2021-01-15T11:28:00Z,2021-01-15T11:27:55Z,mean_temperature,28.895
2021-01-15T11:28:00Z,2021-01-15T11:27:55Z,mean_salinity,33.915329605000004
2021-01-15T11:28:00Z,2021-01-15T11:27:55Z,mean_abs_pressure,104.49283333333334
2021-01-15T11:29:00Z,2021-01-15T11:28:55Z,mean_depth,0.2823333333333333
2021-01-15T11:29:00Z,2021-01-15T11:28:55Z,mean_temperature,28.93
2021-01-15T11:29:00Z,2021-01-15T11:28:55Z,mean_salinity,33.88719495833333
2021-01-15T11:29:00Z,2021-01-15T11:28:55Z,mean_abs_pressure,104.61066666666667
2021-01-15T11:30:00Z,2021-01-15T11:29:55Z,mean_depth,0.279
2021-01-15T11:30:00Z,2021-01-15T11:29:55Z,mean_temperature,29.058333333333334
2021-01-15T11:30:00Z,2021-01-15T11:29:55Z,mean_salinity,33.80448818833333
2021-01-15T11:30:00Z,2021-01-15T11:29:55Z,mean_abs_pressure,104.57633333333334
2021-01-15T11:31:00Z,2021-01-15T11:30:55Z,mean_depth,0.2675
2021-01-15T11:31:00Z,2021-01-15T11:30:55Z,mean_temperature,28.84
2021-01-15T11:31:00Z,2021-01-15T11:30:55Z,mean_salinity,33.932501145
2021-01-15T11:31:00Z,2021-01-15T11:30:55Z,mean_abs_pressure,104.46133333333333
2021-01-15T11:32:00Z,2021-01-15T11:31:55Z,mean_depth,0.27016666666666667
2021-01-15T11:32:00Z,2021-01-15T11:31:55Z,mean_temperature,28.873333333333335
2021-01-15T11:32:00Z,2021-01-15T11:31:55Z,mean_salinity,33.917593125
2021-01-15T11:32:00Z,2021-01-15T11:31:55Z,mean_abs_pressure,104.48716666666667
2021-01-15T11:33:00Z,2021-01-15T11:32:55Z,mean_depth,0.2688333333333333
2021-01-15T11:33:00Z,2021-01-15T11:32:55Z,mean_temperature,28.87
2021-01-15T11:33:00Z,2021-01-15T11:32:55Z,mean_salinity,33.946278385
2021-01-15T11:33:00Z,2021-01-15T11:32:55Z,mean_abs_pressure,104.47583333333333
2021-01-15T11:34:00Z,2021-01-15T11:33:55Z,mean_depth,0.2771666666666667
2021-01-15T11:34:00Z,2021-01-15T11:33:55Z,mean_temperature,28.878333333333334
2021-01-15T11:34:00Z,2021-01-15T11:33:55Z,mean_salinity,33.946382146666664
2021-01-15T11:34:00Z,2021-01-15T11:33:55Z,mean_abs_pressure,104.55916666666667
2021-01-15T11:35:00Z,2021-01-15T11:34:55Z,mean_depth,0.27316666666666667
2021-01-15T11:35:00Z,2021-01-15T11:34:55Z,mean_temperature,28.881666666666668
2021-01-15T11:35:00Z,2021-01-15T11:34:55Z,mean_salinity,33.946204521666665
2021-01-15T11:35:00Z,2021-01-15T11:34:55Z,mean_abs_pressure,104.51599999999999
2021-01-15T11:36:00Z,2021-01-15T11:35:55Z,mean_depth,0.2745
2021-01-15T11:36:00Z,2021-01-15T11:35:55Z,mean_temperature,28.88
2021-01-15T11:36:00Z,2021-01-15T11:35:55Z,mean_salinity,33.93915431833333
2021-01-15T11:36:00Z,2021-01-15T11:35:55Z,mean_abs_pressure,104.5305
2021-01-15T11:37:00Z,2021-01-15T11:36:55Z,mean_depth,0.28150000000000003
2021-01-15T11:37:00Z,2021-01-15T11:36:55Z,mean_temperature,28.888333333333332
2021-01-15T11:37:00Z,2021-01-15T11:36:55Z,mean_salinity,33.922812431666664
2021-01-15T11:37:00Z,2021-01-15T11:36:55Z,mean_abs_pressure,104.60216666666668
2021-01-15T11:38:00Z,2021-01-15T11:37:55Z,mean_depth,0.29283333333333333
2021-01-15T11:38:00Z,2021-01-15T11:37:55Z,mean_temperature,28.891666666666666
2021-01-15T11:38:00Z,2021-01-15T11:37:55Z,mean_salinity,33.912221349999996
2021-01-15T11:38:00Z,2021-01-15T11:37:55Z,mean_abs_pressure,104.71416666666667
2021-01-15T11:39:00Z,2021-01-15T11:38:55Z,mean_depth,0.25616666666666665
2021-01-15T11:39:00Z,2021-01-15T11:38:55Z,mean_temperature,28.886666666666667
2021-01-15T11:39:00Z,2021-01-15T11:38:55Z,mean_salinity,33.93002731166666
2021-01-15T11:39:00Z,2021-01-15T11:38:55Z,mean_abs_pressure,104.3495
2021-01-15T11:40:00Z,2021-01-15T11:39:55Z,mean_depth,0.28983333333333333
2021-01-15T11:40:00Z,2021-01-15T11:39:55Z,mean_temperature,28.895
2021-01-15T11:40:00Z,2021-01-15T11:39:55Z,mean_salinity,33.939484105000005
2021-01-15T11:40:00Z,2021-01-15T11:39:55Z,mean_abs_pressure,104.68533333333333
2021-01-15T11:41:00Z,2021-01-15T11:40:55Z,mean_depth,0.28350000000000003
2021-01-15T11:41:00Z,2021-01-15T11:40:55Z,mean_temperature,28.973333333333333
2021-01-15T11:41:00Z,2021-01-15T11:40:55Z,mean_salinity,33.960767615
2021-01-15T11:41:00Z,2021-01-15T11:40:55Z,mean_abs_pressure,104.62216666666666
2021-01-15T11:42:00Z,2021-01-15T11:41:55Z,mean_depth,0.26466666666666666
2021-01-15T11:42:00Z,2021-01-15T11:41:55Z,mean_temperature,29.06
2021-01-15T11:42:00Z,2021-01-15T11:41:55Z,mean_salinity,33.95200209666667
2021-01-15T11:42:00Z,2021-01-15T11:41:55Z,mean_abs_pressure,104.4325
2021-01-15T11:43:00Z,2021-01-15T11:42:55Z,mean_depth,0.2663333333333333
2021-01-15T11:43:00Z,2021-01-15T11:42:55Z,mean_temperature,29.046666666666667
2021-01-15T11:43:00Z,2021-01-15T11:42:55Z,mean_salinity,33.988478625
2021-01-15T11:43:00Z,2021-01-15T11:42:55Z,mean_abs_pressure,104.44983333333333
2021-01-15T11:44:00Z,2021-01-15T11:43:55Z,mean_depth,0.2981666666666667
2021-01-15T11:44:00Z,2021-01-15T11:43:55Z,mean_temperature,29.025000000000002
2021-01-15T11:44:00Z,2021-01-15T11:43:55Z,mean_salinity,33.99065485
2021-01-15T11:44:00Z,2021-01-15T11:43:55Z,mean_abs_pressure,104.76866666666666
2021-01-15T11:45:00Z,2021-01-15T11:44:55Z,mean_depth,0.27016666666666667
2021-01-15T11:45:00Z,2021-01-15T11:44:55Z,mean_temperature,29.025000000000002
2021-01-15T11:45:00Z,2021-01-15T11:44:55Z,mean_salinity,33.995609075000004
2021-01-15T11:45:00Z,2021-01-15T11:44:55Z,mean_abs_pressure,104.48816666666667
2021-01-15T11:46:00Z,2021-01-15T11:45:55Z,mean_depth,0.2753333333333333
2021-01-15T11:46:00Z,2021-01-15T11:45:55Z,mean_temperature,29.011666666666667
2021-01-15T11:46:00Z,2021-01-15T11:45:55Z,mean_salinity,34.019452038333334
2021-01-15T11:46:00Z,2021-01-15T11:45:55Z,mean_abs_pressure,104.53866666666667
2021-01-15T11:47:00Z,2021-01-15T11:46:55Z,mean_depth,0.31366666666666665
2021-01-15T11:47:00Z,2021-01-15T11:46:55Z,mean_temperature,28.976666666666667
2021-01-15T11:47:00Z,2021-01-15T11:46:55Z,mean_salinity,34.009054563333336
2021-01-15T11:47:00Z,2021-01-15T11:46:55Z,mean_abs_pressure,104.9265
2021-01-15T11:48:00Z,2021-01-15T11:47:55Z,mean_depth,0.28783333333333333
2021-01-15T11:48:00Z,2021-01-15T11:47:55Z,mean_temperature,28.938333333333333
2021-01-15T11:48:00Z,2021-01-15T11:47:55Z,mean_salinity,34.00766797166666
2021-01-15T11:48:00Z,2021-01-15T11:47:55Z,mean_abs_pressure,104.66483333333333
2021-01-15T11:49:00Z,2021-01-15T11:48:55Z,mean_depth,0.2798333333333333
2021-01-15T11:49:00Z,2021-01-15T11:48:55Z,mean_temperature,28.96
2021-01-15T11:49:00Z,2021-01-15T11:48:55Z,mean_salinity,33.98728178333334
2021-01-15T11:49:00Z,2021-01-15T11:48:55Z,mean_abs_pressure,104.58466666666666
2021-01-15T11:50:00Z,2021-01-15T11:49:55Z,mean_depth,0.2971666666666667
2021-01-15T11:50:00Z,2021-01-15T11:49:55Z,mean_temperature,28.974999999999998
2021-01-15T11:50:00Z,2021-01-15T11:49:55Z,mean_salinity,33.956244846666664
2021-01-15T11:50:00Z,2021-01-15T11:49:55Z,mean_abs_pressure,104.75999999999999
2021-01-15T11:51:00Z,2021-01-15T11:50:55Z,mean_depth,0.29716666666666663
2021-01-15T11:51:00Z,2021-01-15T11:50:55Z,mean_temperature,28.985
2021-01-15T11:51:00Z,2021-01-15T11:50:55Z,mean_salinity,33.96676536333333
2021-01-15T11:51:00Z,2021-01-15T11:50:55Z,mean_abs_pressure,104.76
2021-01-15T11:52:00Z,2021-01-15T11:51:55Z,mean_depth,0.2771666666666667
2021-01-15T11:52:00Z,2021-01-15T11:51:55Z,mean_temperature,28.965
2021-01-15T11:52:00Z,2021-01-15T11:51:55Z,mean_salinity,33.96886138166667
2021-01-15T11:52:00Z,2021-01-15T11:51:55Z,mean_abs_pressure,104.55883333333333
2021-01-15T11:53:00Z,2021-01-15T11:52:55Z,mean_depth,0.30016666666666664
2021-01-15T11:53:00Z,2021-01-15T11:52:55Z,mean_temperature,28.96333333333333
2021-01-15T11:53:00Z,2021-01-15T11:52:55Z,mean_salinity,33.935443211666666
2021-01-15T11:53:00Z,2021-01-15T11:52:55Z,mean_abs_pressure,104.7885
2021-01-15T11:54:00Z,2021-01-15T11:53:55Z,mean_depth,0.2961666666666667
2021-01-15T11:54:00Z,2021-01-15T11:53:55Z,mean_temperature,28.98
2021-01-15T11:54:00Z,2021-01-15T11:53:55Z,mean_salinity,33.93071272
2021-01-15T11:54:00Z,2021-01-15T11:53:55Z,mean_abs_pressure,104.74833333333333
2021-01-15T11:55:00Z,2021-01-15T11:54:55Z,mean_depth,0.3015
2021-01-15T11:55:00Z,2021-01-15T11:54:55Z,mean_temperature,28.973333333333333
2021-01-15T11:55:00Z,2021-01-15T11:54:55Z,mean_salinity,33.93711280833333
2021-01-15T11:55:00Z,2021-01-15T11:54:55Z,mean_abs_pressure,104.803
2021-01-15T11:56:00Z,2021-01-15T11:55:55Z,mean_depth,0.3031666666666667
2021-01-15T11:56:00Z,2021-01-15T11:55:55Z,mean_temperature,28.983333333333334
2021-01-15T11:56:00Z,2021-01-15T11:55:55Z,mean_salinity,33.933305213333334
2021-01-15T11:56:00Z,2021-01-15T11:55:55Z,mean_abs_pressure,104.8205
2021-01-15T11:57:00Z,2021-01-15T11:56:55Z,mean_depth,0.3145
2021-01-15T11:57:00Z,2021-01-15T11:56:55Z,mean_temperature,29
2021-01-15T11:57:00Z,2021-01-15T11:56:55Z,mean_salinity,33.95005413333333
2021-01-15T11:57:00Z,2021-01-15T11:56:55Z,mean_abs_pressure,104.9315
2021-01-15T11:58:00Z,2021-01-15T11:57:55Z,mean_depth,0.299
2021-01-15T11:58:00Z,2021-01-15T11:57:55Z,mean_temperature,29
2021-01-15T11:58:00Z,2021-01-15T11:57:55Z,mean_salinity,33.935214931666664
2021-01-15T11:58:00Z,2021-01-15T11:57:55Z,mean_abs_pressure,104.777
2021-01-15T11:59:00Z,2021-01-15T11:58:55Z,mean_depth,0.32116666666666666
2021-01-15T11:59:00Z,2021-01-15T11:58:55Z,mean_temperature,28.996666666666666
2021-01-15T11:59:00Z,2021-01-15T11:58:55Z,mean_salinity,33.950234215
2021-01-15T11:59:00Z,2021-01-15T11:58:55Z,mean_abs_pressure,105.00116666666666
2021-01-15T12:00:00Z,2021-01-15T11:59:55Z,mean_depth,0.31433333333333335
2021-01-15T12:00:00Z,2021-01-15T11:59:55Z,mean_temperature,29.02
2021-01-15T12:00:00Z,2021-01-15T11:59:55Z,mean_salinity,33.92046376
2021-01-15T12:00:00Z,2021-01-15T11:59:55Z,mean_abs_pressure,104.92916666666667
2021-01-15T12:01:00Z,2021-01-15T12:00:55Z,mean_depth,0.3125
2021-01-15T12:01:00Z,2021-01-15T12:00:55Z,mean_temperature,29.03666666666667
2021-01-15T12:01:00Z,2021-01-15T12:00:55Z,mean_salinity,33.93173108333333
2021-01-15T12:01:00Z,2021-01-15T12:00:55Z,mean_abs_pressure,104.912
2021-01-15T12:02:00Z,2021-01-15T12:01:55Z,mean_depth,0.30033333333333334
2021-01-15T12:02:00Z,2021-01-15T12:01:55Z,mean_temperature,29.063333333333333
2021-01-15T12:02:00Z,2021-01-15T12:01:55Z,mean_salinity,33.90291437166667
2021-01-15T12:02:00Z,2021-01-15T12:01:55Z,mean_abs_pressure,104.79133333333334
2021-01-15T12:03:00Z,2021-01-15T12:02:55Z,mean_depth,0.2836666666666667
2021-01-15T12:03:00Z,2021-01-15T12:02:55Z,mean_temperature,29.095
2021-01-15T12:03:00Z,2021-01-15T12:02:55Z,mean_salinity,33.88873772833333
2021-01-15T12:03:00Z,2021-01-15T12:02:55Z,mean_abs_pressure,104.6275
2021-01-15T12:04:00Z,2021-01-15T12:03:55Z,mean_depth,0.3215
2021-01-15T12:04:00Z,2021-01-15T12:03:55Z,mean_temperature,29.101666666666667
2021-01-15T12:04:00Z,2021-01-15T12:03:55Z,mean_salinity,33.87358046666667
2021-01-15T12:04:00Z,2021-01-15T12:03:55Z,mean_abs_pressure,105.00283333333333
2021-01-15T12:05:00Z,2021-01-15T12:04:55Z,mean_depth,0.28933333333333333
2021-01-15T12:05:00Z,2021-01-15T12:04:55Z,mean_temperature,29.076666666666664
2021-01-15T12:05:00Z,2021-01-15T12:04:55Z,mean_salinity,33.89623306833333
2021-01-15T12:05:00Z,2021-01-15T12:04:55Z,mean_abs_pressure,104.68216666666666
2021-01-15T12:06:00Z,2021-01-15T12:05:55Z,mean_depth,0.2961666666666667
2021-01-15T12:06:00Z,2021-01-15T12:05:55Z,mean_temperature,29.07
2021-01-15T12:06:00Z,2021-01-15T12:05:55Z,mean_salinity,33.932296603333334
2021-01-15T12:06:00Z,2021-01-15T12:05:55Z,mean_abs_pressure,104.74833333333333
2021-01-15T12:07:00Z,2021-01-15T12:06:55Z,mean_depth,0.3153333333333333
2021-01-15T12:07:00Z,2021-01-15T12:06:55Z,mean_temperature,29.08833333333333
2021-01-15T12:07:00Z,2021-01-15T12:06:55Z,mean_salinity,33.93527493333333
2021-01-15T12:07:00Z,2021-01-15T12:06:55Z,mean_abs_pressure,104.9435
2021-01-15T12:08:00Z,2021-01-15T12:07:55Z,mean_depth,0.3215
2021-01-15T12:08:00Z,2021-01-15T12:07:55Z,mean_temperature,29.086666666666666
2021-01-15T12:08:00Z,2021-01-15T12:07:55Z,mean_salinity,33.95407985666667
2021-01-15T12:08:00Z,2021-01-15T12:07:55Z,mean_abs_pressure,105.0035
2021-01-15T12:09:00Z,2021-01-15T12:08:55Z,mean_depth,0.308
2021-01-15T12:09:00Z,2021-01-15T12:08:55Z,mean_temperature,29.111666666666665
2021-01-15T12:09:00Z,2021-01-15T12:08:55Z,mean_salinity,33.99204215333333
2021-01-15T12:09:00Z,2021-01-15T12:08:55Z,mean_abs_pressure,104.8685
2021-01-15T12:10:00Z,2021-01-15T12:09:55Z,mean_depth,0.30416666666666664
2021-01-15T12:10:00Z,2021-01-15T12:09:55Z,mean_temperature,29.246666666666666
2021-01-15T12:10:00Z,2021-01-15T12:09:55Z,mean_salinity,33.88257753333333
2021-01-15T12:10:00Z,2021-01-15T12:09:55Z,mean_abs_pressure,104.8285
2021-01-15T12:11:00Z,2021-01-15T12:10:55Z,mean_depth,0.30733333333333335
2021-01-15T12:11:00Z,2021-01-15T12:10:55Z,mean_temperature,29.243333333333332
2021-01-15T12:11:00Z,2021-01-15T12:10:55Z,mean_salinity,33.910811878333334
2021-01-15T12:11:00Z,2021-01-15T12:10:55Z,mean_abs_pressure,104.86
2021-01-15T12:12:00Z,2021-01-15T12:11:55Z,mean_depth,0.3075
2021-01-15T12:12:00Z,2021-01-15T12:11:55Z,mean_temperature,29.191666666666666
2021-01-15T12:12:00Z,2021-01-15T12:11:55Z,mean_salinity,33.94023519833333
2021-01-15T12:12:00Z,2021-01-15T12:11:55Z,mean_abs_pressure,104.86266666666667
2021-01-15T12:13:00Z,2021-01-15T12:12:55Z,mean_depth,0.31416666666666665
2021-01-15T12:13:00Z,2021-01-15T12:12:55Z,mean_temperature,29.121666666666666
2021-01-15T12:13:00Z,2021-01-15T12:12:55Z,mean_salinity,33.970548945
2021-01-15T12:13:00Z,2021-01-15T12:12:55Z,mean_abs_pressure,104.93166666666667
2021-01-15T12:14:00Z,2021-01-15T12:13:55Z,mean_depth,0.32133333333333336
2021-01-15T12:14:00Z,2021-01-15T12:13:55Z,mean_temperature,29.173333333333336
2021-01-15T12:14:00Z,2021-01-15T12:13:55Z,mean_salinity,33.92078151
2021-01-15T12:14:00Z,2021-01-15T12:13:55Z,mean_abs_pressure,105.0035
2021-01-15T12:15:00Z,2021-01-15T12:14:55Z,mean_depth,0.31983333333333336
2021-01-15T12:15:00Z,2021-01-15T12:14:55Z,mean_temperature,29.296666666666667
2021-01-15T12:15:00Z,2021-01-15T12:14:55Z,mean_salinity,33.83685910166667
2021-01-15T12:15:00Z,2021-01-15T12:14:55Z,mean_abs_pressure,104.98616666666666
2021-01-15T12:16:00Z,2021-01-15T12:15:55Z,mean_depth,0.33266666666666667
2021-01-15T12:16:00Z,2021-01-15T12:15:55Z,mean_temperature,29.301666666666666
2021-01-15T12:16:00Z,2021-01-15T12:15:55Z,mean_salinity,33.82676679666667
2021-01-15T12:16:00Z,2021-01-15T12:15:55Z,mean_abs_pressure,105.1155
2021-01-15T12:17:00Z,2021-01-15T12:16:55Z,mean_depth,0.31783333333333336
2021-01-15T12:17:00Z,2021-01-15T12:16:55Z,mean_temperature,29.32
2021-01-15T12:17:00Z,2021-01-15T12:16:55Z,mean_salinity,33.812167263333336
2021-01-15T12:17:00Z,2021-01-15T12:16:55Z,mean_abs_pressure,104.96616666666667
2021-01-15T12:18:00Z,2021-01-15T12:17:55Z,mean_depth,0.31683333333333336
2021-01-15T12:18:00Z,2021-01-15T12:17:55Z,mean_temperature,29.33
2021-01-15T12:18:00Z,2021-01-15T12:17:55Z,mean_salinity,33.79692875833334
2021-01-15T12:18:00Z,2021-01-15T12:17:55Z,mean_abs_pressure,104.9575
2021-01-15T12:19:00Z,2021-01-15T12:18:55Z,mean_depth,0.31416666666666665
2021-01-15T12:19:00Z,2021-01-15T12:18:55Z,mean_temperature,29.35333333333333
2021-01-15T12:19:00Z,2021-01-15T12:18:55Z,mean_salinity,33.781606835
2021-01-15T12:19:00Z,2021-01-15T12:18:55Z,mean_abs_pressure,104.92866666666667
2021-01-15T12:20:00Z,2021-01-15T12:19:55Z,mean_depth,0.30416666666666664
2021-01-15T12:20:00Z,2021-01-15T12:19:55Z,mean_temperature,29.335
2021-01-15T12:20:00Z,2021-01-15T12:19:55Z,mean_salinity,33.80000706
2021-01-15T12:20:00Z,2021-01-15T12:19:55Z,mean_abs_pressure,104.82916666666667
2021-01-15T12:21:00Z,2021-01-15T12:20:55Z,mean_depth,0.32416666666666666
2021-01-15T12:21:00Z,2021-01-15T12:20:55Z,mean_temperature,29.363333333333333
2021-01-15T12:21:00Z,2021-01-15T12:20:55Z,mean_salinity,33.75101138666667
2021-01-15T12:21:00Z,2021-01-15T12:20:55Z,mean_abs_pressure,105.032
2021-01-15T12:22:00Z,2021-01-15T12:21:55Z,mean_depth,0.3258333333333333
2021-01-15T12:22:00Z,2021-01-15T12:21:55Z,mean_temperature,29.378333333333334
2021-01-15T12:22:00Z,2021-01-15T12:21:55Z,mean_salinity,33.736650865
2021-01-15T12:22:00Z,2021-01-15T12:21:55Z,mean_abs_pressure,105.04933333333334
2021-01-15T12:23:00Z,2021-01-15T12:22:55Z,mean_depth,0.31433333333333335
2021-01-15T12:23:00Z,2021-01-15T12:22:55Z,mean_temperature,29.36
2021-01-15T12:23:00Z,2021-01-15T12:22:55Z,mean_salinity,33.78789408833333
2021-01-15T12:23:00Z,2021-01-15T12:22:55Z,mean_abs_pressure,104.93166666666667
2021-01-15T12:24:00Z,2021-01-15T12:23:55Z,mean_depth,0.30233333333333334
2021-01-15T12:24:00Z,2021-01-15T12:23:55Z,mean_temperature,29.276666666666667
2021-01-15T12:24:00Z,2021-01-15T12:23:55Z,mean_salinity,33.84880430333333
2021-01-15T12:24:00Z,2021-01-15T12:23:55Z,mean_abs_pressure,104.81083333333333
2021-01-15T12:25:00Z,2021-01-15T12:24:55Z,mean_depth,0.316
2021-01-15T12:25:00Z,2021-01-15T12:24:55Z,mean_temperature,29.22833333333333
2021-01-15T12:25:00Z,2021-01-15T12:24:55Z,mean_salinity,33.905484566666665
2021-01-15T12:25:00Z,2021-01-15T12:24:55Z,mean_abs_pressure,104.94833333333334
2021-01-15T12:26:00Z,2021-01-15T12:25:55Z,mean_depth,0.3305
2021-01-15T12:26:00Z,2021-01-15T12:25:55Z,mean_temperature,29.101666666666667
2021-01-15T12:26:00Z,2021-01-15T12:25:55Z,mean_salinity,33.95503647666666
2021-01-15T12:26:00Z,2021-01-15T12:25:55Z,mean_abs_pressure,105.09516666666667
2021-01-15T12:27:00Z,2021-01-15T12:26:55Z,mean_depth,0.29883333333333334
2021-01-15T12:27:00Z,2021-01-15T12:26:55Z,mean_temperature,29.294999999999998
2021-01-15T12:27:00Z,2021-01-15T12:26:55Z,mean_salinity,33.8579374
2021-01-15T12:27:00Z,2021-01-15T12:26:55Z,mean_abs_pressure,104.77633333333333
2021-01-15T12:28:00Z,2021-01-15T12:27:55Z,mean_depth,0.30666666666666664
2021-01-15T12:28:00Z,2021-01-15T12:27:55Z,mean_temperature,29.406666666666666
2021-01-15T12:28:00Z,2021-01-15T12:27:55Z,mean_salinity,33.83463865
